영업상태명,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,시도,지역구,주소_매장명
영업/정상,서울특별시 강남구 논현동 33번지,"서울특별시 강남구 도산대로26길 23, 1층 (논현동)",지에스25 논현스타점,42348.44112,43343.99999,편의점,202424.5947,446158.2444,편의점,서울특별시,강남구,도산대로26길 23 지에스25 논현스타점
영업/정상,서울특별시 강남구 도곡동 467-24번지,"서울특별시 강남구 언주로 118, 1층 133호 (도곡동, 우성캐릭터 199)",오커피,42755.70291,43343.99999,커피숍,204518.88,442703.5848,커피숍,서울특별시,강남구,언주로 118 오커피
영업/정상,서울특별시 강남구 도곡동 949-2,"서울특별시 강남구 강남대로 272, 102동 1층 103호 (도곡동, 도곡푸르지오)",피오르다(FIORE DA),45106.67604,45108.11111,커피숍,202840.6646,442842.4849,커피숍,서울특별시,강남구,강남대로 272 피오르다(FIORE DA)
영업/정상,서울특별시 강남구 역삼동 812-3번지,"서울특별시 강남구 봉은사로6길 30, 지하1층 (역삼동)",겟썸커피,43465.73363,43467.11111,커피숍,202339.907,444541.3973,커피숍,서울특별시,강남구,봉은사로6길 30 겟썸커피
영업/정상,서울특별시 강남구 역삼동 642-3번지,"서울특별시 강남구 테헤란로25길 6-9, 지상1층 (역삼동)",세븐일레븐 역삼하이츠점,43865.42991,43867.11111,편의점,203107.0975,444342.4726,편의점,서울특별시,강남구,테헤란로25길 6-9 세븐일레븐 역삼하이츠점
영업/정상,서울특별시 강남구 대치동 967-2번지,"서울특별시 강남구 역삼로 550, 지상1층 (대치동)",아모르 데 헬렌(AMOR DE HELEN),42823.47652,43343.99999,커피숍,205522.4321,444684.655,커피숍,서울특별시,강남구,역삼로 550 아모르 데 헬렌(AMOR DE HELEN)
영업/정상,서울특별시 강남구 율현동 196-33번지,"서울특별시 강남구 밤고개로23길 16, 지하1층 (율현동)",그라운드 오리진,42538.59873,43343.99999,커피숍,209514.9907,441260.6975,커피숍,서울특별시,강남구,밤고개로23길 16 그라운드 오리진
영업/정상,서울특별시 강남구 대치동 256-1번지 .3,,대왕,37340,43343.99999,다방,,,다방,서울특별시,강남구, 대왕
영업/정상,서울특별시 강남구 논현동 105-4번지,"서울특별시 강남구 도산대로46길 21, 101동 B130호 (논현동)",커피수기,42446.48546,43343.99999,커피숍,203214.2065,446498.8357,커피숍,서울특별시,강남구,도산대로46길 21 커피수기
영업/정상,서울특별시 강남구 역삼동 718-16번지,"서울특별시 강남구 테헤란로28길 3-10, 1층 (역삼동)",GS25 지에스 사랑점,42755.59537,43343.99999,편의점,203421.6952,444309.6742,편의점,서울특별시,강남구,테헤란로28길 3-10 GS25 지에스 사랑점
영업/정상,서울특별시 강남구 대치동 507-2번지,"서울특별시 강남구 삼성로 155, 1층 108호 (대치동)",휘카페,42445.45067,43343.99999,커피숍,205496.33,443515.7022,커피숍,서울특별시,강남구,삼성로 155 휘카페
영업/정상,서울특별시 강남구 논현동 202-7번지,서울특별시 강남구 봉은사로 125 (논현동),리갈,37105,43343.99999,관광호텔,202355.7537,444839.7257,관광호텔,서울특별시,강남구,봉은사로 125 (논현동) 리갈
영업/정상,서울특별시 강남구 압구정동 495번지 압구정로데오역 지하1층,"서울특별시 강남구 압구정로 지하 402, 지하1층 (압구정동, 압구정로데오역)",김밥친구들,43950.6056,43952.11111,철도역구내,203577.3596,447467.042,철도역구내,서울특별시,강남구,압구정로 지하 402 김밥친구들
영업/정상,서울특별시 강남구 삼성동 159-1번지,서울특별시 강남구 영동대로 511 (삼성동),프라자,37105,43343.99999,백화점,205340.6311,445354.5711,백화점,서울특별시,강남구,영동대로 511 (삼성동) 프라자
영업/정상,서울특별시 강남구 대치동 287-96번지,,은마,37105,43343.99999,다방,,,다방,서울특별시,강남구, 은마
영업/정상,서울특별시 강남구 대치동 991-4번지,서울특별시 강남구 도곡로 532 (대치동),올웨이즈,37105,43343.99999,편의점,205639.8403,444176.2943,편의점,서울특별시,강남구,도곡로 532 (대치동) 올웨이즈
영업/정상,서울특별시 강남구 역삼동 837-15번지,서울특별시 강남구 강남대로66길 16 (역삼동),코오롱유통역삼1점,37330,43343.99999,편의점,202774.4287,443300.4477,편의점,서울특별시,강남구,강남대로66길 16 (역삼동) 코오롱유통역삼1점
영업/정상,서울특별시 강남구 삼성동 159-6번지,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q108호 (삼성동, 한국도심공항터미널)",주식회사 한스케익 코엑스점,43844.63779,43846.11111,커피숍,205170.9597,445264.9363,커피숍,서울특별시,강남구,테헤란로87길 22 주식회사 한스케익 코엑스점
영업/정상,서울특별시 강남구 세곡동 171-21번지 지상1층,"서울특별시 강남구 헌릉로622길 18, 지상1층 (세곡동)",냇물아 흘러 흘러,42438.47839,43343.99999,기타 휴게음식점,209367.894,440156.2191,기타 휴게음식점,서울특별시,강남구,헌릉로622길 18 냇물아 흘러 흘러
영업/정상,서울특별시 강남구 도곡동 959-11번지,"서울특별시 강남구 남부순환로359길 24, 1층 (도곡동)",노리(NORI),42437.60182,43343.99999,커피숍,203142.1016,442686.1308,커피숍,서울특별시,강남구,남부순환로359길 24 노리(NORI)
영업/정상,서울특별시 강남구 대치동 511번지 한보미도상가 지하1층 41호,"서울특별시 강남구 삼성로 150, 지하1층 41호 (대치동, 한보미도상가)",미도야,42437.40536,43343.99999,일반조리판매,205886.2868,443467.6118,일반조리판매,서울특별시,강남구,삼성로 150 미도야
영업/정상,서울특별시 강남구 역삼동 804번지,"서울특별시 강남구 강남대로 지하 396, 지하층 B-25호 (역삼동, 강남역지하상가)",명랑시대쌀핫도그 강남역점,42859.47119,43343.99999,커피숍,203319.7292,444338.1622,커피숍,서울특별시,강남구,강남대로 지하 396 명랑시대쌀핫도그 강남역점
영업/정상,서울특별시 강남구 논현동 147-20,"서울특별시 강남구 강남대로124길 46, 1층 (논현동)",세븐일레븐 논현스타우스점,44767.6435,44769.11111,편의점,202229.1289,445285.2978,편의점,서울특별시,강남구,강남대로124길 46 세븐일레븐 논현스타우스점
영업/정상,서울특별시 강남구 논현동 13-2번지,"서울특별시 강남구 도산대로8길 13, 1층 (논현동)",쁠로 13 (BBLO 13),43047.68821,43343.99999,커피숍,201904.8545,445991.5676,커피숍,서울특별시,강남구,도산대로8길 13 쁠로 13 (BBLO 13)
영업/정상,서울특별시 강남구 삼성동 159-7번지,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 현대백화점)",(주)한입원바이트,43070.71354,43343.99999,백화점,205210.3588,445154.4223,백화점,서울특별시,강남구,테헤란로 517 (주)한입원바이트
영업/정상,서울특별시 강남구 대치동 944-30,"서울특별시 강남구 영동대로85길 28, 지상1층 (대치동)",메가엠지씨커피 삼성중앙점,44826.56663,44828.11111,커피숍,205345.7318,444962.1085,커피숍,서울특별시,강남구,영동대로85길 28 메가엠지씨커피 삼성중앙점
영업/정상,서울특별시 강남구 역삼동 644-19번지,"서울특별시 강남구 강남대로94길 95, 지상2층 (역삼동)",GS25 역삼쏘도베점,43140.4869,43343.99999,편의점,203020.9587,444327.9823,편의점,서울특별시,강남구,강남대로94길 95 GS25 역삼쏘도베점
영업/정상,서울특별시 강남구 개포동 1257-5번지,"서울특별시 강남구 개포로25길 7, 1층 101호 (개포동, 우선빌딩)",소풍가는날 두번째이야기,42697.52318,43343.99999,일반조리판매,204180.3697,441916.9164,일반조리판매,서울특별시,강남구,개포로25길 7 소풍가는날 두번째이야기
영업/정상,서울특별시 강남구 대치동 1002번지,"서울특별시 강남구 영동대로 416, 지하1층 107호 (대치동)",지에스25 코스모타워점,42696.69366,43343.99999,편의점,205710.1701,444934.2832,편의점,서울특별시,강남구,영동대로 416 지에스25 코스모타워점
영업/정상,서울특별시 강남구 삼성동 159-7번지,"서울특별시 강남구 테헤란로 517, 지하1층 (삼성동, 현대백화점 무역점)",슈엣,42579.73968,43343.99999,백화점,205210.3588,445154.4223,백화점,서울특별시,강남구,테헤란로 517 슈엣
영업/정상,서울특별시 강남구 신사동 566-10번지 지상1층,"서울특별시 강남구 논현로157길 20, 지상1층 (신사동)",헤일리스카페,42557.46189,43343.99999,커피숍,202263.2555,446699.7502,커피숍,서울특별시,강남구,논현로157길 20 헤일리스카페
영업/정상,서울특별시 강남구 역삼동 620-9번지,"서울특별시 강남구 강남대로98길 17, 1층 (역삼동)",놀숲 강남역점,43490.65468,43492.11111,커피숍,202402.3368,444308.3969,커피숍,서울특별시,강남구,강남대로98길 17 놀숲 강남역점
영업/정상,서울특별시 강남구 개포동 1187-6번지,"서울특별시 강남구 논현로8길 21, 1층 (개포동)",지에스25개포사랑점,42488.44545,43343.99999,편의점,204394.0278,441363.5757,편의점,서울특별시,강남구,논현로8길 21 지에스25개포사랑점
영업/정상,서울특별시 강남구 역삼동 832-0번지,서울특별시 강남구 강남대로 334 (역삼동),쟈뎅커피타운,43320.61072,43343.99999,다방,202620.4756,443419.8854,다방,서울특별시,강남구,강남대로 334 (역삼동) 쟈뎅커피타운
영업/정상,서울특별시 강남구 논현동 140-0번지,서울특별시 강남구 강남대로128길 20 (논현동),뉴욕다방,37105,43343.99999,다방,202023.3952,445302.9159,다방,서울특별시,강남구,강남대로128길 20 (논현동) 뉴욕다방
영업/정상,서울특별시 강남구 개포동 0,,신일,44362.05425,44364.11111,다방,,,다방,서울특별시,강남구, 신일
영업/정상,서울특별시 강남구 대치동 913-11,"서울특별시 강남구 삼성로 345, 1층 (대치동, 대림빌딩)",죠샌드위치대치사거리점,45282.56486,45284.11111,커피숍,205119.3604,444456.0857,커피숍,서울특별시,강남구,삼성로 345 죠샌드위치대치사거리점
영업/정상,서울특별시 강남구 대치동 999-4번지,"서울특별시 강남구 테헤란로108길 23, 1층 (대치동)",히어이즈유어커피,43154.54109,43343.99999,커피숍,205804.56,445088.67,커피숍,서울특별시,강남구,테헤란로108길 23 히어이즈유어커피
영업/정상,서울특별시 강남구 역삼동 678-11번지,"서울특별시 강남구 테헤란로27길 12, 1층 (역삼동)",지에스25 지에스타워점,42502.41823,43343.99999,편의점,203297.4913,444452.2959,편의점,서울특별시,강남구,테헤란로27길 12 지에스25 지에스타워점
영업/정상,서울특별시 강남구 대치동 956,"서울특별시 강남구 삼성로86길 18, 1층 (대치동, 우경빌딩)",데일리스탠드,44904.57009,44906.11111,커피숍,205148.6868,444849.6793,커피숍,서울특별시,강남구,삼성로86길 18 데일리스탠드
영업/정상,서울특별시 강남구 대치동 901-70번지 지상1층,"서울특별시 강남구 역삼로77길 21, 지상1층 (대치동)",루나모디카,42514.58418,43343.99999,커피숍,204883.1799,444621.8317,커피숍,서울특별시,강남구,역삼로77길 21 루나모디카
영업/정상,서울특별시 강남구 역삼동 612-3,서울특별시 강남구 테헤란로19길 78 (역삼동),불도저 독 케어센터,44152.46981,44154.11111,기타 휴게음식점,202707.535,444728.245,기타 휴게음식점,서울특별시,강남구,테헤란로19길 78 (역삼동) 불도저 독 케어센터
영업/정상,서울특별시 강남구 신사동 577-12번지 지상1층,"서울특별시 강남구 압구정로28길 18, 지상1층 (신사동)",지에스25 압구정역점,42557.69755,43343.99999,편의점,202367.6724,447026.6602,편의점,서울특별시,강남구,압구정로28길 18 지에스25 압구정역점
영업/정상,서울특별시 강남구 삼성동 106-6번지,"서울특별시 강남구 영동대로112길 5, 101호 (삼성동, 대광빌딩)",씨스페이스 삼성1점,42502.64579,43343.99999,편의점,205292.5733,445884.6533,편의점,서울특별시,강남구,영동대로112길 5 씨스페이스 삼성1점
영업/정상,서울특별시 강남구 청담동 124-3번지,"서울특별시 강남구 도산대로 509, 1층 (청담동)",파스쿠찌 청담사거리점,43213.89118,43343.99999,커피숍,204256.5315,446946.9129,커피숍,서울특별시,강남구,도산대로 509 파스쿠찌 청담사거리점
영업/정상,서울특별시 강남구 역삼동 648-0번지,서울특별시 강남구 테헤란로7길 12 (역삼동),허바허바,43320.5466,43343.99999,다방,202666.645,444202.17,다방,서울특별시,강남구,테헤란로7길 12 (역삼동) 허바허바
영업/정상,서울특별시 강남구 역삼동 821번지 강남역 신분당선 지하1층 5호,"서울특별시 강남구 테헤란로 101, 지하1층 5호 (역삼동, 강남역 신분당선)",(주)로봇에프앤비 로봇김밥 신분당선 강남역점,42741.52209,43343.99999,일반조리판매,202397.2006,444044.8031,일반조리판매,서울특별시,강남구,테헤란로 101 (주)로봇에프앤비 로봇김밥 신분당선 강남역점
영업/정상,서울특별시 강남구 율현동 336번지,"서울특별시 강남구 밤고개로26길 50, 1층 103호 (율현동, 강남 한신휴플러스 6단지)",사이마켓,42509.6741,43343.99999,커피숍,209261.3406,440610.6343,커피숍,서울특별시,강남구,밤고개로26길 50 사이마켓
